Token,SKU,GTIN,Price,Quantity
RIUAWLIULBNTKSWNUCEMZP2E,S808894,196565536303,155.0,0
VXMCNDDAAZ4TCLCWB4C4TQW3,155789J,812172020034,31.99,1
GDVD6FUVQ5OS42PX35AMECWT,785899W,889961631412,110.0,0
WDJ3OJV2NZF2TUT6RDUUMH5W,1459616,889961631399,110.0,1
DEUK54IJJCGGLT4MZZVCVTDE,N266270,889961631405,110.0,0
C5IXCQ6GOFHCO4O33GYFHEHG,1506951,197298225779,110.0,1
2HQIHXACMT6QUQOYYOHBXV5I,9743681,195019893580,105.0,1
FWI6X4L3UEB4CE3CTCEC3RKQ,495259N,195019893528,105.0,1
VS26DNQSM42VW3BD75ODGHP6,686620H,195019893535,105.0,1
QCXHWQQEYJSOVICJBJGXLAVM,00516969,210000051696,33.99,3
XEI33MUXK5E7JY7UEQ2GYF66,00463713,,34.99,0
GBPGV6U3EVLWMAYPRBJPRBHB,00607711,,29.99,4
2D74L3DAP32NFXFLZ3CNAUKV,6899843,,29.99,4
D6FY4LKKI4ENFFYEIPLEFKAI,00531993,,33.99,3
SE2ZPC3TFWH5AWVYT2AWIZGP,139766D,196074845248,160.0,0
2ZO5XCPQG3JIWHRVMUULTD6S,E700895,196565548085,165.0,0
ABSSKI325Y5KVSCZUM4HSODC,511695Y,195719641481,165.0,0
2KRSVMCFPHIDWLHQLS2DHI47,8997120,195019896994,150.0,1
P5NRC4LBKCTNPVTYYQDS6HMW,Y838232,195019897007,150.0,0
WCAGIANJX5ASDWSZLZHXUKMW,803250B,195019897038,150.0,0
LUJTE6MCLPBOGJ5OR3BENOVN,8798633,195019897014,150.0,0
24FVE5XTHJ4FVH72PEQXQKS7,203526A,195019897021,150.0,0
MGS74Q36UBAC44HDCVEJX5ZT,2586454,195019896987,150.0,1
STPDG7K4HWSLPCF7R2LSO54J,5274395,195019897045,150.0,1
4CODBT6LAWKZ6ZLZSNW25LPF,154938N,195019897298,150.0,0
DBTSPT467NOLQUPEHQU4HQZR,D640088,195019897304,150.0,0
EY7LDXV3ORJZXNLFSNCW7SSC,T846250,195019897311,150.0,0
5MCKLJPUHF4QH545MBZEVHA2,835827H,195019897328,150.0,0
PTM7WDYDDCCW6YXRB5KHV74H,2098799,196565552907,175.0,0
HDDJ4LYIXN7IUHXRS5K4FFRU,F829055,195019903500,140.0,1
X6ZOLTOAB3WWUXGCQBAXHBQA,4865794,195019903494,140.0,1
ZCEYEHJU6Y64DNBYUUJV4ZN4,385900D,195019903517,140.0,1
HLCBQTGNK6PJ6OONC76CMN4K,Y060623,195019903418,140.0,1
LQUSANU4WV3LM7XRUNOTOFBI,415725F,195019897632,140.0,1
MPMNQ247T755ILLWE52ME7BO,Q212963,195019897571,140.0,0
KGRQPEW6LHFQL56K2XWRHJUB,5887038,195019902534,140.0,1
NAF6QEDJQMOPKEGU2VO7H2DR,G864484,195019902572,140.0,1
JORKQFFRXHEZ6OLRBWTDAS4K,1422313,195019902589,140.0,1
T4EALR6MCPJ333DMCEAMOTIR,810915W,196565536266,155.0,0
MPKTHACXGCMLC4ZG2Q6IHI7J,8678986,,34.99,0
EE3VRTOJNVNLO5AESEUGK62M,T404982,,34.99,0
6ZCBY2VGB3I4O4Z5GHZMM2VO,480555D,,34.99,0
KLZ3AZAOQDSOSKIANI67QXNG,J870481,,34.99,0
UO4AQADB2CTJJWK6GHSYHTFX,305335B,,49.99,0
5WIYMXZHA75ZEJVNZOEEUBNZ,436945G,,40.0,0
4CC3O4LIJ5MPXOOUAXMU34WA,L661549,,40.0,2
4CAOOMV47MRVMWNCGTN4NKKP,253637E,,49.99,0
SAD77IAQHJOKSZ6VL2KNIZEK,8079139,,49.99,0
MDXBCYR675YNOYQZK6KAUBG3,421895V,,40.0,0
GLBOQPTDHPYOHRA6IIP4VCQI,2032952,,50.0,0
2MV7OB6X34CYBLZEWBJN5LOV,X013618,,50.0,0
6I2JSINA35QMBVEMTZVWAYFB,7463386,,50.0,0
GQHY66SFD7TQRJHVUBLZPGO4,6274029,,50.0,0
PJVHNT2FJELZR7SOQYKCV25R,7851114,,50.0,0
ZM46TMXBNAB7IFTFM2C6AMQN,K514548,,50.0,0
EM4U4BAPUBGUCNX6NAEYN7N4,608261E,,50.0,0
K2QV4HYBVVCEZHVTR6JC5J3Z,933271E,,50.0,0
3EZ27S2FTT7O5VX6RG7BM3PW,E623618,,50.0,0
SONCUTNUYKBR2MBLCP3DPS3F,H037531,,50.0,0
WKB5DFJRS3IDXA6K3G7ZY2J6,Y214894,,50.0,0
37E2QIFUBYOACRVZNR4PIQVA,1074784,,50.0,0
Y24R6O7CQYHASWWQM5LW7M22,9333439,,50.0,0
6WBCDQP4XCS37QQLCYXAWOIY,429374Y,,50.0,0
22VGEUSHXJ4T4MTFU4BTS2DZ,7145374,,50.0,0
M4IABWBYT237VI4M3IHCCDWC,V619358,,50.0,0
XDXWQN6PYRHBFPQB2A5EKIC3,C351198,850033806199,129.99,0
XP2LZDYT5VEQUWIOMGD3VB26,568204Y,850033806212,129.99,0
VGOALHPLSMGMWOQ2JABCERHT,650356J,850033806229,129.99,0
ADHYYKSNR3WSPWWTZERE3CJE,719298R,850033806236,129.99,0
ZK74WVB3FM3LZHULS3IZNIJT,863590F,810092672067,129.99,0
LZN2WIN7OM34P54DHXMW774B,701001Z,850033806311,149.99,0
3YEBXHLFBSUBIE37LYHALA2K,S796699,197634099699,140.0,0
3Y5U3WKCHMFLNKZ6S3P7HCBN,J362294,197634099767,140.0,0
HWKNTYYIVLWYO6LORAR6IXME,F692514,197634099811,140.0,2
DHLHJ6NCO4Y5OZR7TUP5KXEP,V657122,197634099675,140.0,0
O7LIH42WQMQLQFIP2LYFYUZ2,E991925,197634099774,140.0,0
5GDMXIVROSNECEUDZU7ECLX3,R731188,197634099668,140.0,1
ZDNHXNHJ27VW3BNWGIOUBQ5K,181472F,197634099705,140.0,0
QF4OZT47N6WCM5TIDPORMVIM,A047339,197634099750,140.0,0
HAIE6JVHKRBPJ45R55M3KVXX,A163601,197634099743,140.0,0
XDLXZHP2L6NKIAC7GWRFHELE,135114E,197634099828,140.0,0
MBSRZ5YXR3TS7U7TCQ2RROIR,W315892,197634099682,140.0,0
YRIIUC4ZERXEMW35NFIUQCK4,7814610,197634101514,140.0,0
V6VVVMICY7C56I4XMWWUPMVN,7554491,197634101644,140.0,0
YS5NH4MQLY2Y5XGYQPJBR4NP,W344415,,140.0,0
43M6L5NBW7NGIYIRVSFI3UJM,H519426,,140.0,0
65EZVFDFZZ36L7PVTA5UVRKA,529429E,197634101651,140.0,0
AKUWPIXQS4W4OWTBAR7IPIL2,174337J,197634101507,140.0,0
LXEYM4ZJSNXVVOMN6F2Z3SPA,V267089,197634101521,140.0,1
IBXAKLMLGOWJ5LLGLPGNO7YF,3610453,197634101576,140.0,0
YNKCV27L2AN27UBH4HGDYLD4,973569C,197634101606,140.0,0
GESODDMDVTQ3O66UM3ZM653G,B307226,197634101590,140.0,0
LO5O3RPI4A6AVIM3EEJ275TG,Y310529,689076984584,20.99,0
BUIAZS4ZET5CM6UKG65WCU2O,00474092,689076675215,20.99,3
LE3AD7QV35VYVNNWCCTSMZKW,00542258,689076983181,20.99,9
E3XRWRKHFG6YTVTTCAZHR2ZT,00630931,793888972537,20.99,11
X277OCPVBDCF5O7VJRLC76NO,M697419,689076982887,20.99,4
KLUGWZABYK6C2MHT6YURDN5D,00610353,689076984881,20.99,11
2MTMSQWHYPGE6MJKSPDRYWUJ,269513D,691835869735,20.99,2
RDHSIR4QFQUN7YQFLMWV7RVK,5142768,689076985284,3.99,24
YIGD4GHQ3BN3XYV7IA3OO5PA,00453127,689076673211,3.99,0
J26NNLCTKKTRYSV5CJIGCSDR,00542296,689076983280,3.99,20
EGVSWCXH2FR3KNKGTBA46GX6,00630924,793888972834,3.99,33
FAANMI7AJVIGULFD6DS2H3B6,00542272,689076982986,3.99,0
E3QBTHFXESDFXUQ26VNDHMDX,00630887,689076985581,3.99,0
C3QI7O5YQJYBNFCZPDNQFYD6,S385217,691835869537,3.99,29
RP45W3JG6MSBCZ6VAWVUVCJM,620075K,889961629846,170.0,1
VFV53IR3QRXXY72YS6FH4A2W,538795L,889961629808,170.0,-1
UJXZZ4RZXVLFLNEEEXVLXZCF,941752M,889961629853,170.0,1
KPNBR73E3OUO4TSJUTVCG4NC,G265157,889961629815,170.0,1
DXZKA4YSOJWME6ODJQI4R37H,452763P,889961629839,170.0,1
TAIRM4EMLVWLLHEODGO33KKQ,613531K,889961629761,170.0,1
MUZX6H7E3HEHF4FDCSK2ADLM,X090712,889961629822,170.0,0
KLTF75H3RCIIMZJ2N735ZUUZ,T233573,889961629778,170.0,1
H4OTOWP2I6Q7BHVQ4GDQQRL5,Q882115,889961629785,170.0,2
2ZJQIMT6RILIHJM3HY5Z4W2B,8802305,889961631252,170.0,1
ZQQMVZBRHBE5IXVVOL4PVWAO,230205N,889961631306,170.0,1
J5AQVYCLGFFAFBPPTYCARVWM,B848621,889961631337,170.0,1
DCRPRPWAFUI2JI54UZDJYNE6,P316776,889961631283,170.0,0
K5H4LZWEUFF6SQNBRCO5CA7W,202498N,197298185615,140.0,1
CA2U4TAF5D4HXBLFX2LLUN4T,L599929,197298185585,140.0,1
BLGE4ZMHQAQ7X5S7NT3JYTDC,7304421,197298185493,140.0,1
GZ757JPGOEQPHEG5LMLP2YI2,955537X,197298185561,140.0,1
QU2M3TD4IKG6ZSLGUVDQO3V7,G355488,197298185554,140.0,1
DTJHDLVPR7UB3WI5TP2XQV5S,5822330,197298185592,140.0,1
ME2TZQSKP2PC7YEQ3JAUAIZM,D537048,197298207607,140.0,0
ULFAXQSCSARWFRNGW2VGSLLD,727716K,197298207614,140.0,1
OIMC5XBLZVICU5UO3ZSFDPE3,661394A,,30.0,0
OGJWXZTHRTXUGKHU2UVNW3CN,K595044,,30.0,1
UF6JSGPS6OCEBF5AFZKAKCES,H674196,,,0
AQAH425DYFCN6HWQHJQ6MVAZ,396771D,197298195690,100.0,0
HGITELWURANMUP5CTCRT2IA7,6285432,,180.0,0
HN4NTXJH3MHD76YURJW2XHSH,L063422,197298126120,160.0,0
NSJIOKPX633AI4ACRYCSF72N,825393M,197298126113,160.0,0
CERSGWB6IYFVWSMUAHRWOZZJ,J800796,,165.0,0
625R5OG7GWOEYFATI4PDEXNQ,R959884,196565536280,155.0,0
GCC6OZA6VVCTUFSWZQKAUKCA,158621Q,196565536259,155.0,0
ISTUAKHC42FFD7GC2DLTJ5YN,841387Y,196307586030,110.0,0
O6I2VDFHQ4CFI2F3XMUQZPSO,R263311,196941397573,132.0,1
LX3ELPAGJOLV6VSBBDKTPKHP,209727H,195019896864,150.0,0
WFQOP7WNT7AF3NKWHRAVPHIS,L195002,197375660363,149.99,0
YJNIFZW37BSZTI3LCTLB5G6J,9659097,197375660332,149.99,1
VZY4G43UEDMPEQHVIBWJYRQ7,867262V,197375660424,149.99,1
XB3RJBLKV5XGAZNEEHLFISHM,Y836078,197375460369,149.99,1
NMOJSPAGPY7O45RL5EE3GSPZ,5516963,197375460383,149.99,1
IGY4AIRN24TQQHSWUONVWBAV,4018105,197375460390,149.99,1
TSHQTT27JP7SM3RFAYPQMAOC,Y120127,197375460413,149.99,1
GQJDWMPPSLUGLURP7AX47FUK,M419492,197375460420,149.99,1
B2VVJMLXOMMGM7NNMKZ2BUUQ,5906909,197375460437,149.99,1
VOEXSPEPQIDIQG2FBKDYOTAT,373798B,737899646223,25.0,2
FHBRBFNR56VWKABTWKKALWOD,2818376,737899647947,25.0,1
33D76DUG7C55XOZTWOZVEDQO,T780544,197634100708,140.0,0
LTIQ7QJMZOOI6IMPWQZIKW3L,V414457,197634100753,140.0,1
3BXWU4CEXEYI5RYHGC4Q3TMZ,B340821,197634100722,140.0,0
W22R6MCE5RPZDRVUNSKZQZDW,5588872,195719628741,165.0,0
JJFRHTAWBB2FL5ISK2DMLKIA,646349P,197634074306,165.0,0
52ZE2SFX5BGKZPWUCXS66MUB,R772824,197634072432,165.0,0
YMLHR5JHKQEWHKSDVF3U5KPP,430153E,195394320596,160.0,1
LJO5E6UZ3MXYRIWDN4GM3HEZ,670940Y,195019896840,150.0,0
774T3MZEP7XZZG4R6Y5ZO5U6,141158C,196941397580,132.0,1
E3EGIVWEERWDSW2KFEFIKNEJ,814655T,197298145954,100.0,0
MPRTNTFSFF7Z7ST3SEXAGOZG,749730K,,52.0,0
VNBIJMMVQQUHTVO43PKYGNQA,4766482,,52.0,0
5GNGT7KORYBO24ECPPJN3HI2,H348648,,36.99,0
46H7LZJ4BNP6U6UEDJC7GI25,3307392,,36.99,0
WNSJZ7KF5BWAH5OYNFK7UQJ4,D227922,,36.99,0
H555SBIASVFBWBCWGC6ONDUA,B430002,,36.99,0
426M2NLGJGQC7QBG366MKGKD,852893Q,,36.99,0
776ZRRBTSCHWB5SZBABFZ3U5,994776M,,36.99,0
VYM7I5P7423GT7EWSY5AZMOA,6064691,,30.0,0
VGP2LFNSKMZT5WGDEGI3IHZ2,S844890,,30.0,0
PHBQJEPEVKA27BIN7UAWX5AI,9734406,,36.99,0
XEWASW52Q5Z5QUFGI4AGWCJL,8531376,,36.99,0
66EWYCE4FB6NKQ2OIJUAN5CX,203940L,,36.99,2
B64EDFL52SGRF3MQLD4KSNOQ,957489G,,36.99,1
ZXD7KMNJMTBBZWTX375VTHU2,6668163,,36.99,2
PGNFDN4ADFP3YOAQU5U6CRQD,6984441,,36.99,1
PZM75RSIGX6FDB3SEVQFAAPU,Y031452,,36.99,0
5ZKTACLTZHZMTGQ5A2ZOIOTI,401112H,,36.99,0
KGYV5SMGIROMYBT7W2YOUZK3,5802145,,36.99,0
R3UMHJBYWSJBGJQ6M3EQNIF2,4976390,,36.99,0
PHYYE7474KFXC7Q4KOUUL2GJ,K899891,,36.99,0
HS2PVDWKQ5YQIIH7HZN4GG2L,9258104,,36.99,0
TRE7ZP7KVDHDZ2C6K4WRWSMR,561504G,,36.99,3
METELLZSOAXJPHBTL2JVDJGN,6212069,,36.99,3
7S6CUM7XDUSSZNZWXSI7D6I6,5202173,,36.99,2
NR54YOFQHEGGPDMLQMG7CW2O,L941274,,36.99,1
QTXDVHRJW7ZNMZDV6J6TUEXU,535194S,,36.99,2
VNGATO3FM6U6PZXPA62ICAZS,D166918,086301823388,59.99,3
YRWWYO3XPSPX27XS4RHJQRTS,E239105,810075316018,25.0,2
53W3MPJF5KIGJZZGTQHHXPK2,V329406,810075316025,25.0,1
CX3H3L4I3PYOWHD4CGXVGKQN,9607795,,25.0,0
5NEU5CN3RMSYSXEMNXWDIAZW,955535S,082238102336,13.5,2
KMIXJ7DLFKR4D2VE4LTGWNXM,Z689429,197634100739,140.0,0
D2HRNTB2VWOHQVND7ZRJXSV4,497859P,196565553492,132.0,0
XBN6GNGQDGS66VUNAPYHUX47,2091146,196565553386,165.0,0
T5DUTZHKLMYOHA4KASUXR4LU,3737347,197634105246,145.0,1
GOEQCLBBSXOLWFMJIHGMFH7Q,R581329,197634105390,145.0,1
OB24OYJN5UORLKE6MBFXDTKX,435235R,197634105253,145.0,1
B6743DUXZPS3IZXSSZF5NGSS,4042375,194429171387,11.0,2
EYJD3DXCWU3IDFBL7MUFKUSQ,1890165,194429171394,11.0,2
KFUHFOWMWJULR2HE3GGGC5BN,V129952,197298113144,120.0,1
LVJGUKDWMAG2ECMC47P43OL6,L596296,,44.99,1
A4Y3OLBF726FYFCF3LUNNKI7,541924Q,,44.99,2
MJM52FGTA3I5NCAP4AUYYMEJ,G250204,,44.99,2
VFY2JOL5TUOOPA6VONG6HLXJ,981409Y,,44.99,0
3RUGRQHUN5T4WJCMGXM6LABS,5333407,,44.99,0
NDWUTNHVL62PL243JI3YOQMA,149073A,196941397641,132.0,1
CUOCKD63NB5TDCEYQMWP76BO,757158R,197634099385,140.0,0
POALCGAMZFBIKRJV2DWLQOHE,594574J,197634073507,165.0,0
AVPKYZ5BKNUEYSXSHUIKHY2T,M674910,197634062914,132.0,0
YBEDULC64P7CG2IHFQABDV2J,Q089450,197634062839,132.0,0
JU2CP5JFHAUD4TLVAG6C4KRQ,888503B,197634062822,165.0,0
A2TRXMZ67WMLAHKM5JOLDY6V,L970214,197634062990,132.0,0
X2WAPXKNHZ3JV5NEOXJIEHOH,K390864,197634062846,165.0,0
JCK5OZSDDLMN7QUOL23SN3RJ,E640180,197634062976,132.0,0
C6LSAJEDP6PBKBGFSILU4LXN,X182279,197634062938,132.0,0
UIR6GCZJW3YL3KY26RCFBYUJ,F737685,197634062983,165.0,0
DKLGQJXWT6TIU4CI6WRIK6LN,B332671,197634062815,165.0,0
LDNPPCWXRWJGIKJWNJXELI7M,9288740,197634062853,165.0,0
WDIB7DOWHISZVSUFJKN3BR5O,816692T,197634072654,165.0,0
TKXC6AWOEUBLCAUE6Q6X4VN5,W918883,197634072647,165.0,0
OTBNN26S2WIO7NLL2IBQS6VI,Q767705,197634072678,165.0,0
2AAHGHV7RJN5BBPQS3KG6MPD,5791585,197634072661,165.0,0
P2V2FWDV5CKSPNFR5WGT2SGH,991017D,197634072609,165.0,0
IE4DC6PHQJVGFUOU4FWYM7UN,L346373,197634072616,165.0,0
YNLI2Q2EDAJBKIQ7ODQYJ6JD,K272990,195019452862,180.0,1
SMXA6CTHABVOTJDCQMMBUOQM,6160013,195019452909,180.0,1
QKAWQEKLAP4ZFXQPD6OI4IHZ,9725408,195019452886,180.0,1
KVJEEV3L7GQL4YEASVRE3AHD,F745566,195019452893,180.0,1
5RWFWH377WWOGAQEE2UQ3FK6,G197684,195019452855,180.0,1
TJFEI2PNRMY2HUHFGBGOMQC7,E176370,195019458963,180.0,1
5H7DDS3GRJVSRIFB7IBMPRLO,M995055,195019903791,140.0,1
QIB6S7U6RQNNS7D5MU5NJNGX,L057821,196941354330,164.99,1
LOLAVJEQUOPYCZ37QVKAKWEL,B650056,195394411751,140.0,1
T52DOGJIMP67UAURADATH46O,362536B,195394411843,140.0,1
IIAR7P5NZJWDHPEGDOD7XMYJ,730926C,195394411935,140.0,1
T57MDPP777BRSIO7IOWPBRBO,S198837,195394411966,140.0,1
JF5TH5U2DLDHRP3LOS6IR364,734061B,195394411997,140.0,0
AHYKUQ645EUC5R3RDWFT2HWH,865702T,195394412024,140.0,1
2EFOQQGT3OSEVQO2XGTT46GM,670054K,195394412055,140.0,1
ADBWFEJ4NLBENYDPYEU553PT,835078F,195394411881,140.0,1
DUA3KK75L7KFBS5GOGGUEY6Z,404141H,195394411942,140.0,1
EE72YQ6XVIIBAZYJLXT4ZG34,8220574,195394411973,140.0,1
H2D2IBS3ELXTX7HY2YRESTXZ,169471A,195394412000,140.0,1
USSXUBKJGHRVJLVRYAQHYJ6N,R387917,195394415636,140.0,1
CWWWH6CIKJFDKAKPCBPGFJ5N,7624734,195394415568,140.0,1
GJY7HVT5JQED66K5REPL7E7K,B633199,195394459555,140.0,1
ZSKTDUS2GYPTVVJM33YH43N5,E432973,195394459562,140.0,1
27VYV7AFSTYWLJG3TPTCM2WV,859214C,195394459579,140.0,1
Q2IQZZVJDWTHWNLLVCWJLGB4,K369517,195394415070,140.0,1
WN7GDEW2MKN2LDZPSX3KSXC7,364392H,197375622132,140.0,0
QUYEPAP46TISYEDJSLW7SOUO,615795K,197375622149,140.0,0
36AH2P2HCJR2A3SRF64XG5JU,471081J,197375622224,140.0,0
HOKDCZCISC77EBIZKUMTTUPL,H957130,197375622170,140.0,0
RTHBGWFICTYC4PNSTCG2ISJO,R644357,197375622194,140.0,0
LFSC6MK2WWTPOSYC7UG3BJHZ,304742T,197375622217,140.0,1
DMGNVJNYC2FPQMKKGSCZCLPY,P158618,197375622156,140.0,0
OOWS3EBT6YTDMYDXDJ7DCBQV,496565E,197375622163,140.0,1
4FWYMRI5MKKQ3Q2ALVCQFPG7,N307521,197375622187,140.0,0
NHNLEL4BE445KIRYFASDREWO,V288542,197375622200,140.0,0
F632IBZ4NP7CCYPPS3DL62WJ,M113705,197375623009,140.0,1
HFHVUZ5Q545TGSLZD2WMIM7G,714182B,197375622231,140.0,1
BNAX4JVU6WUWXH7LROLRBFY3,B434507,197375622972,140.0,1
VTJMYTW2SNL4K3UHFV5TU6F3,5935157,197375623047,140.0,0
YMXWT4GBV2H3OWF2XVRHBSC7,1053058,197375623016,140.0,1
G7MH5ZMYD4UD74OTFZP6QYTU,3820471,197375623054,140.0,0
KXQR6XDBIPDL6ZSTNAQGWVVY,872165Z,197375623023,140.0,1
DLMJIGTBGZA4ZFTVMXX3USHC,M758950,197375623030,140.0,0
UDA3RVH4EQIG7DGU5WYTSVRI,N413886,197375622996,140.0,0
PBJOABSXTZYFTLHBJQNFF2NO,102373Q,197375622989,140.0,0
RWMR5ZH3XWTT6EUMZ2OOBQT5,K509897,196307620321,110.0,0
RZ7Z545M7WZ4H6ELCEQ2TPVJ,R316537,197375494890,140.0,1
XGVINWRV5TIOYVZ6JJSFRIPW,E259489,197375494845,140.0,1
LEXN2PVQKDOH4RPGIWLDJG72,B787990,197375494883,140.0,1
BXE3GZKSBSHV4IOUGCYNSN3W,B612657,197375493541,140.0,1
R222JYQWR2MJTRDB5V4XTHDL,T127055,197375493596,140.0,1
N7WUTMC4JTPXTEULSKGS75IB,S700302,195394403947,110.0,1
QO2TNPVM66AD37IXUJNTPSL7,7822859,195394411829,140.0,1
LQD4HGD7FJC3LVFMBR25SLVK,9523304,197375622835,140.0,1
F3DUYCZKVRNIZJYZ7TRGE7Y6,L690165,852982005234,2.49,15
ZMZTHDXFK3MAWSRC4EMNSV3S,7466873,,14.99,1
NSD6FNP6GJXTNVDHX2N4N7NN,5505450,,14.99,0
N6U3RGQ4BWHYM426XMNMVNFN,Q005904,,14.99,0
HEBHIOT6VQDP6HORFF6RTNNE,J200743,197634100715,140.0,1
S4LV7S336LOLY2VRQNXZPPZN,S367247,197634100814,140.0,1
AUR7KRFX5Y6V5WXINUOQIQCE,245163N,889961666872,140.0,1
WRDKWEINYYYFT3XOM5ZPWPAU,L641662,889961666902,140.0,0
HG3Q5CPYXNQX6YRZH2JJWGGU,706788L,889961666926,140.0,1
TM35OJKLGMHAIJ6TABQMJVEK,828702C,889961666858,140.0,0
KMVHHOFUVMVX6YZNVB2VLKUU,7331507,889961666865,140.0,1
E3XMFCVEEJKBYGRKCL4CFVAL,688965D,889961666896,140.0,1
4DBHFIDP42ZEK2LIOL5WJL73,D620779,889961666919,140.0,1
CWJLGYG7DS3UOUA6L5S7R7XI,848235K,889961666940,140.0,1
B3EGDYHVK72BQLT6VDX3FMWT,D387501,889961666933,140.0,1
MX4GXEDWDWETHS3LWEUJNINS,H998183,889961667572,140.0,0
UJL7UCA2Z7BKPYDBUNRGG6UL,5612914,889961667718,140.0,1
6BGG5QIMRR7NRYBT2Z4MWR5X,2887303,889961667589,140.0,0
NL4NCGP4I7H2QD4ANWUAOXFP,Z534456,889961667725,140.0,0
XR6I64VELQRBHAQK3NE7ZYZ6,5475076,889961667756,140.0,1
AQHUS6OQ4MDQZM5RYBD22XDY,3115598,889961667596,140.0,0
RQ6P5E6UHKUWB2HKK66XVJYO,Z127863,889961667732,140.0,0
7J7LULZWKYVAPHFGUKKCIWYG,P974397,889961667602,140.0,0
LIKJV3WDQOE2OLEZ45AMQI77,529579X,889961667749,140.0,0
Q6MLNXJ3U3STRPQLAI3KBEZM,8141243,889961667695,140.0,1
AMZ6FCI2UH7RHFZGDH36RCG7,550545L,889961667701,140.0,0
5XIH2HL3JF5KH5PFHYMLKVLA,Y985586,197634100395,140.0,0
WTJV6NQVGMYADYHRAOKXX22N,445631E,197634100555,140.0,0
MXQXM6YRZ5UTYUSUVQREWTLQ,E050217,196565369413,165.0,0
KZHSICKWKPHMEW3EBX2NIDRW,304653N,197634073576,132.0,0
5Z6XEUC6EENK5CFFCVAFYKC3,789738X,196565553485,165.0,0
FLPTKFX5TMTESLIRKD4G2CLB,W152071,195019896970,150.0,0
RBSU5AL73U2GHN5UOXILNYF2,384157T,195019897458,140.0,1
RFGC5RUBQVTQXC5DN5ZAPRTY,635086V,197298396431,165.0,0
WCMENUEHUE4IAPHMI6HIWWLF,D007132,197298406192,165.0,0
QGTOW3ABREHTFVZQ4FT2BMHI,9610501,197298406291,165.0,0
AJ7RFV6CL7VO7UGF2EENQSZE,F853440,197298406284,165.0,0
IPJEOBFDTBKQ64KXLTFPRAOP,T198705,197298406185,165.0,0
VKLNBCWZTAK2SHYK5TB57KBM,348844P,197298406178,165.0,0
KH7IISLFR3TQ62R55VZVNPUY,9676801,197298508087,165.0,0
GC6EGSGEQVWQIOBWA3VEHRHX,202790Z,197298406222,165.0,0
CHVHRQ73MEYKFVAZF5ARKJHD,608532Q,197298406161,165.0,0
WCVIDF4PZHSGR4PJ4H5YCX2B,827457N,197298406239,165.0,0
ATFVZICHESIPCHKURQD2KSW5,308972F,197298406314,165.0,0
V64YIDIJFI36QZ7ONGN5ZSMK,205737V,197298406215,165.0,0
SW5TLLVKVTZB5MGJ2UU5EXRT,936956Z,197298406307,165.0,0
BWYP7UCN3SVZ6QOZ53DARLP4,C638910,197298508155,165.0,0
RTM2ODP6UOSBA2R4WOOSNMGJ,176994K,197298508032,165.0,0
XAJD5UIL2AYGGML2TFV2PLTY,740984G,195719640750,165.0,0
ZNX5XVATO76QPUJQ5KPU46DD,V103777,,135.0,0
QVN6SQU62TBYHIZX63WD725M,866983C,196941354361,164.99,1
QD5UDJLJ4AENWYAXAKXVE3F5,558154X,197375622798,140.0,0
JM3GHI6MUOXCWPXGZQBCTSTC,991816T,197375622804,140.0,0
FEEOJEZDTBNMRVQIBFGBWG5N,190725T,197375622859,140.0,1
SB24TJRHJHXAO65P7YO3ABYY,4293416,197634100876,155.0,1
YKV6QOX7KW35B3ZKY3S5OG3Q,R620740,197634100869,155.0,0
3WPOYW6L477IWOOA27PNWHI2,7709690,197634100975,155.0,0
AN3BFCT45OPZ2RHQDODCPFLM,E449829,197634100944,155.0,0
E6HLTUSDM5PKWMT2JOBOCB7V,1534158,197634100968,155.0,0
UB4Z2GEHJVJQXNMX2OQPFEJ4,448141B,197634100982,155.0,0
K4F3K5TAGTKBJBGHPSW4VXUJ,D345433,197634100890,155.0,0
QL6FYXZFZYNHFDHRYXPZ5EZ4,K479224,197634100883,155.0,0
YEHMIFNBKTWIEKJ5KMPRTPB2,A804905,197634100937,155.0,0
YWO4UV7KYVZI32WGCMUB2B3G,F910214,197634100951,155.0,0
PVE5HGW6S7OOCELYGELHYYTK,888901F,197634100999,155.0,0
BTNXWEVWI34L5VJCJOZKQORP,882981Y,197634102122,155.0,0
UQ3SISOXZRJOTKZTSOGIMP3R,705774T,197634102115,155.0,0
L5ZGWRUGELHEA6MJFZ5VDHNP,531032X,197634102146,155.0,0
RQ7HHNR3K2C7DDVMTPMPLH5Z,C024712,197634101996,155.0,0
ZJ5CJGROD7I2WTC4JFT3KZM2,7136858,197634102139,155.0,0
CTLOGR4W4H4TQO535QIY6AJF,962268B,197634102054,155.0,1
2YHBPPLDGRHWIHKKT4TGBQJQ,9803791,177636102047,155.0,0
IXHCLBET3X4OUO3JIL35L3IK,7618116,197634102078,155.0,0
6OCAC6CIQXBU2NVTTADBJXZL,B026965,197634102061,155.0,0
JXP7YZDWI6EDQGI2FX7QC5ZI,132387L,197634101989,155.0,0
X75N6P5S7PVFHT4ROOGZWWCA,J498054,197634102009,155.0,0
ELGP4M3QAMMGZ7ZZRSJK4H2V,453808A,,42.0,0
3U5T4B7SCJDDKPIF3MKAYXJQ,7735660,,52.0,0
6JKLTLNHK5MJNTSNWMVN5XWA,190980Q,,52.0,0
WWXIXNNDT5SJQMOV7USDWDE5,Q300359,,42.0,0
